t_ms,frame,dt_ms,fps_smooth,boat_x,boat_y,cam_x,cam_y,culling_enabled,radius_tiles,chunks_visible,chunks_loaded_total,chunks_load_started,chunks_load_finished,chunks_unload_started,chunks_unload_finished,load_queue_len,note
49049,2938,16.8605,60.076,-216.693,-217.184,-216.693,-217.184,1,0,2,22,0,0,0,0,0,
49266,2951,16.5504,60.076,-216.693,-260.471,-216.693,-260.471,1,0,2,22,0,0,0,0,0,
49466,2963,16.6948,60.076,-216.693,-300.503,-216.693,-300.503,1,0,2,22,0,0,0,0,0,
49682,2976,16.5645,60.076,-216.693,-343.769,-216.693,-343.769,1,0,2,22,0,0,0,0,0,
49899,2989,17.1842,59.9946,-216.693,-387.139,-216.693,-387.139,1,0,2,22,0,0,0,0,0,
50116,3002,16.6923,59.9946,-216.693,-430.426,-216.693,-430.426,1,0,2,22,0,0,0,0,0,
50332,3015,16.5576,59.9946,-216.693,-473.735,-216.693,-473.735,1,0,2,22,0,0,0,0,0,
50548,3028,16.8528,59.9946,-216.693,-516.942,-216.693,-516.942,1,0,2,22,0,0,0,0,0,
50749,3040,16.6843,59.9946,-216.693,-557.016,-216.693,-557.016,1,0,2,22,0,0,0,0,0,
50965,3053,16.6576,60.0193,-216.693,-583.541,-216.693,-583.541,1,0,2,22,0,0,0,0,0,
51182,3066,16.8792,60.0193,-216.693,-583.541,-216.693,-583.541,1,0,2,22,0,0,0,0,0,
51398,3079,16.7278,60.0193,-216.693,-583.541,-216.693,-583.541,1,0,2,22,0,0,0,0,0,
51615,3092,16.7502,60.0193,-216.693,-583.541,-216.693,-583.541,1,0,2,22,0,0,0,0,0,
51839,3105,24.5762,60.0303,-216.693,-583.541,-216.693,-583.541,1,0,2,22,0,0,0,0,0,
52048,3118,16.494,60.0303,-216.693,-583.541,-216.693,-583.541,1,0,2,22,0,0,0,0,0,
52265,3131,16.8247,60.0303,-216.693,-583.541,-216.693,-583.541,1,0,2,22,0,0,0,0,0,
52481,3144,16.4919,60.0303,-216.693,-606.872,-216.693,-606.872,1,0,2,22,0,0,0,0,0,
52698,3157,16.761,60.0303,-216.693,-623.466,-216.693,-623.466,1,0,2,22,0,0,0,0,0,
52914,3170,16.5949,60.0327,-216.693,-636.824,-216.693,-636.824,1,0,2,22,0,0,0,0,0,
53131,3183,16.8095,60.0327,-216.693,-636.824,-216.693,-636.824,1,0,2,22,0,0,0,0,0,
53347,3196,16.509,60.0327,-216.693,-636.824,-216.693,-636.824,1,0,2,22,0,0,0,0,0,
53548,3208,16.8189,60.0327,-216.693,-636.824,-216.693,-636.824,1,0,2,22,0,0,0,0,0,
53764,3221,16.4372,60.0327,-216.693,-636.824,-216.693,-636.824,1,0,2,22,0,0,0,0,0,
53980,3234,16.6027,60.0301,-216.693,-636.824,-216.693,-636.824,1,0,2,22,0,0,0,0,0,
54180,3246,16.5555,60.0301,-216.693,-636.824,-216.693,-636.824,1,0,2,22,0,0,0,0,0,
54397,3259,16.5703,60.0301,-216.693,-653.508,-216.693,-653.508,1,0,2,22,0,0,0,0,0,
54613,3272,16.6678,60.0301,-216.693,-660.161,-216.693,-660.161,1,0,2,22,0,0,0,0,0,
54830,3285,16.6446,60.0301,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
55030,3297,16.7584,59.9986,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
55246,3310,16.847,59.9986,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
55463,3323,16.7881,59.9986,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
55680,3336,16.8164,59.9986,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
55880,3348,17.0793,60.0499,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
56096,3361,16.5785,60.0499,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
56313,3374,16.8431,60.0499,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
56529,3387,16.4547,60.0499,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
56729,3399,16.7317,60.0499,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
56945,3412,16.8711,60.0803,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
57145,3424,16.7042,60.0803,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
57362,3437,16.6685,60.0803,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
57562,3449,16.8859,60.0803,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
57779,3462,16.8309,60.0803,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
57979,3474,16.9063,59.9621,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
58195,3487,16.4151,59.9621,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
58412,3500,16.5658,59.9621,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
58628,3513,16.5142,59.9621,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
58828,3525,16.6961,59.9621,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
59045,3538,16.8435,60.0475,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
59261,3551,16.9642,60.0475,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
59478,3564,16.3571,60.0475,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
59694,3577,16.7796,60.0475,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
59911,3590,16.7165,60.0207,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
60128,3603,16.8532,60.0207,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
60344,3616,16.4986,60.0207,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
60560,3629,16.4978,60.0207,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
60777,3642,16.9558,60.0207,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
60994,3655,17.1434,60.0212,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
61210,3668,16.7463,60.0212,-216.693,-640.153,-216.693,-640.153,1,0,2,22,0,0,0,0,0,
61410,3680,16.9472,60.0212,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
61610,3692,16.9747,60.0212,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
61827,3705,16.9217,60.0212,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
62043,3718,17.2347,60.033,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
62243,3730,16.8188,60.033,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
62460,3743,16.5022,60.033,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
62660,3755,16.3414,60.033,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
62860,3767,16.721,60.033,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
63076,3780,16.6237,60.0293,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
63276,3792,16.4785,60.0293,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
63492,3805,16.7941,60.0293,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
63693,3817,16.4138,60.0293,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
63909,3830,16.4815,60.0293,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
64125,3843,16.509,60.0309,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
64342,3856,16.6989,60.0309,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
64542,3868,16.767,60.0309,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
64758,3881,16.661,60.0309,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
64959,3893,16.844,60.0309,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
65175,3906,16.6703,60.0305,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
65375,3918,16.4685,60.0305,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
65592,3931,16.8729,60.0305,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
65808,3944,16.3781,60.0305,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
66008,3956,16.7574,60.0249,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
66225,3969,16.8493,60.0249,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
66441,3982,16.759,60.0249,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
66658,3995,16.486,60.0249,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
66874,4008,16.7428,60.0249,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
67090,4021,16.1794,60.0289,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
67291,4033,16.7849,60.0289,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
67491,4045,16.9297,60.0289,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
67707,4058,16.4307,60.0289,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
67924,4071,16.7673,60.0289,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
68140,4084,17.2417,60.0333,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
68340,4096,16.1986,60.0333,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
68557,4109,16.7579,60.0333,-240.027,-640.153,-240.027,-640.153,1,0,2,22,0,0,0,0,0,
68773,4122,16.6461,60.0333,-240.027,-623.528,-240.027,-623.528,1,0,2,22,0,0,0,0,0,
68990,4135,16.7023,60.0333,-240.027,-623.528,-240.027,-623.528,1,0,2,22,0,0,0,0,0,
69207,4148,16.9361,60.0355,-240.027,-623.528,-240.027,-623.528,1,0,2,22,0,0,0,0,0,
69422,4161,16.1793,60.0355,-240.027,-623.528,-240.027,-623.528,1,0,2,22,0,0,0,0,0,
69623,4173,16.753,60.0355,-240.027,-610.168,-240.027,-610.168,1,0,2,22,0,0,0,0,0,
69839,4186,16.5352,60.0355,-240.027,-610.168,-240.027,-610.168,1,0,2,22,0,0,0,0,0,
70056,4199,16.7465,60.0355,-240.027,-610.168,-240.027,-610.168,1,0,2,22,0,0,0,0,0,
70273,4212,16.6074,60.0133,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
70489,4225,16.7929,60.0133,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
70706,4238,16.6192,60.0133,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
70922,4251,16.8602,60.0133,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
71130,4263,24.459,60.0384,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
71339,4276,16.7385,60.0384,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
71555,4289,16.4458,60.0384,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
71755,4301,16.6872,60.0384,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
71972,4314,16.5548,60.0384,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
72188,4327,16.6985,60.0128,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
72388,4339,16.5008,60.0128,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
72588,4351,16.8718,60.0128,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
72805,4364,16.6792,60.0128,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
73021,4377,16.6599,60.0128,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
73238,4390,17.2124,60.0521,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
73454,4403,16.5622,60.0521,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
73654,4415,16.6879,60.0521,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
73871,4428,16.971,60.0521,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
74087,4441,16.6153,60.0521,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
74287,4453,16.7598,59.9933,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
74488,4465,16.9211,59.9933,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
74704,4478,16.4844,59.9933,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
74904,4490,16.6566,59.9933,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
75121,4503,16.6094,59.9933,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
75337,4516,16.692,60.0624,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
75553,4529,16.4172,60.0624,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
75753,4541,16.5472,60.0624,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
75970,4554,16.7528,60.0624,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
76170,4566,16.8314,60.0249,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
76386,4579,16.8449,60.0249,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
76586,4591,16.9169,60.0249,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
76803,4604,16.7045,60.0249,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
77019,4617,16.6348,60.0249,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
77228,4629,25.1573,60.0339,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
77436,4642,16.6082,60.0339,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
77652,4655,16.6715,60.0339,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
77852,4667,16.784,60.0339,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
78069,4680,16.5805,60.0339,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
78285,4693,16.8773,60.0089,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
78485,4705,16.7034,60.0089,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
78702,4718,16.7886,60.0089,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
78919,4731,16.9783,60.0089,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
79135,4744,16.8916,60.0089,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
79351,4757,16.5074,60.0356,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
79568,4770,16.6829,60.0356,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
79785,4783,16.7531,60.0356,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
80001,4796,16.6538,60.0356,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
80217,4809,16.8001,60.0356,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
80418,4821,16.6158,60.063,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
80634,4834,16.6984,60.063,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
80851,4847,16.8034,60.063,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
81051,4859,17.1255,60.063,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
81277,4872,26.1331,59.997,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
81484,4885,16.523,59.997,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
81701,4898,16.8092,59.997,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
81917,4911,16.415,59.997,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
82134,4924,16.6648,59.997,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
82350,4937,16.6248,60.0028,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
82550,4949,16.7849,60.0028,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
82767,4962,16.781,60.0028,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
82967,4974,16.8963,60.0028,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
83183,4987,16.7805,60.0028,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
83400,5000,16.6468,60.0491,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
83600,5012,16.7863,60.0491,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
83816,5025,16.6734,60.0491,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
84016,5037,16.5613,60.0491,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
84233,5050,16.7359,60.0491,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
84450,5063,17.7213,60.0196,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
84666,5076,16.6578,60.0196,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
84882,5089,16.7302,60.0196,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
85099,5102,16.7091,60.0196,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
85315,5115,16.7514,60.0479,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
85515,5127,16.6939,60.0479,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
85732,5140,16.4505,60.0479,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
85948,5153,16.7954,60.0479,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
86149,5165,16.5799,60.0479,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
86357,5177,24.9197,60.0232,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
86565,5190,16.8354,60.0232,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
86781,5203,16.4123,60.0232,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
86998,5216,16.7185,60.0232,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
87215,5229,16.8108,60.0232,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
87478,5241,80.7285,60.0231,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
87680,5257,16.4139,60.0231,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
87881,5269,16.6168,60.0231,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
88098,5282,16.8089,60.0231,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
88314,5295,16.5675,60.0231,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
88531,5308,16.681,60.0173,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
88731,5320,16.8051,60.0173,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
88947,5333,16.7483,60.0173,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
89164,5346,16.7365,60.0173,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
89380,5359,17.234,60.0929,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
89580,5371,16.7007,60.0929,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
89797,5384,16.6048,60.0929,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
90013,5397,16.6688,60.0929,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
90230,5410,16.6866,60.0929,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
90446,5423,16.8708,59.9869,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
90646,5435,16.5591,59.9869,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
90863,5448,16.6795,59.9869,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
91063,5460,16.2711,59.9869,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
91279,5473,16.5297,59.9869,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
91479,5485,16.6351,60.0212,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
91695,5498,16.6368,60.0212,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
91896,5510,17.0285,60.0212,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
92112,5523,16.6745,60.0212,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
92312,5535,16.5726,60.0212,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
92528,5548,16.4871,60.0381,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
92729,5560,17.1544,60.0381,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
92946,5573,16.7949,60.0381,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
93162,5586,16.3819,60.0381,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
93379,5599,17.0844,60.0381,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
93595,5612,16.6007,60.0151,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
93795,5624,16.706,60.0151,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
93995,5636,16.9422,60.0151,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
94212,5649,16.5938,60.0151,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
94428,5662,16.9377,60.0197,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
94644,5675,16.6379,60.0197,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
94861,5688,16.5181,60.0197,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
95077,5701,16.7107,60.0197,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
95277,5713,16.7194,60.0197,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
95487,5725,26.4453,60.0421,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
95694,5738,16.7568,60.0421,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
95911,5751,16.8652,60.0421,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
96111,5763,17.0754,60.0421,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
96327,5776,16.7833,60.0421,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
96543,5789,16.8783,60.0157,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
96744,5801,17.0558,60.0157,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
96960,5814,16.387,60.0157,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
97177,5827,16.8069,60.0157,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
97393,5840,16.6905,60.0157,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
97609,5853,16.8882,60.0395,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
97810,5865,16.7892,60.0395,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
98026,5878,16.8908,60.0395,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
98243,5891,16.7074,60.0395,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
98460,5904,16.8343,60.0395,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
98676,5917,16.7601,60.0289,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
98893,5930,16.6857,60.0289,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
99109,5943,16.589,60.0289,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
99326,5956,17.0799,60.0289,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
99552,5969,26.1712,60.0275,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
99759,5982,16.9468,60.0275,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
99975,5995,16.6791,60.0275,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
100175,6007,16.737,60.0275,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
100392,6020,16.4168,60.0275,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
100608,6033,17.2775,60.0848,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
100825,6046,16.5633,60.0848,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
101025,6058,16.8574,60.0848,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
101241,6071,16.7966,60.0848,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
101458,6084,16.557,60.0848,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
101658,6096,16.4192,59.9698,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
101874,6109,16.7039,59.9698,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
102074,6121,16.8426,59.9698,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
102291,6134,16.9392,59.9698,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
102507,6147,16.5757,59.9698,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
